images_file_name,annotations_bbox_x,annotations_bbox_y,annotations_bbox_w,annotations_bbox_h,categories_id
K-001900-016548-024850-033009_0_2_0_2_75_000_200.png,610,117,234,227,16547
K-001900-016548-024850-033009_0_2_0_2_90_000_200.png,637,121,242,227,16547
K-001900-016548-024850-033009_0_2_0_2_75_000_200.png,130,775,184,303,24849
K-001900-016548-024850-033009_0_2_0_2_90_000_200.png,162,815,184,296,24849
K-001900-016548-024850-033009_0_2_0_2_75_000_200.png,518,791,383,210,33008
K-001900-016548-024850-033009_0_2_0_2_90_000_200.png,550,838,373,199,33008
K-001900-016548-027926-033208_0_2_0_2_70_000_200.png,630,895,211,134,1899
K-001900-016548-027926-033208_0_2_0_2_90_000_200.png,158,249,201,128,1899
K-001900-016548-027926-033208_0_2_0_2_70_000_200.png,122,861,243,236,16547
K-001900-016548-027926-033208_0_2_0_2_90_000_200.png,621,168,237,226,16547
K-001900-016548-027926-033208_0_2_0_2_70_000_200.png,607,162,253,445,27925
K-001900-016548-027926-033208_0_2_0_2_90_000_200.png,128,667,267,475,27925
K-001900-016548-027926-033208_0_2_0_2_70_000_200.png,178,269,205,198,33207
K-001900-016548-027926-033208_0_2_0_2_90_000_200.png,616,835,212,200,33207
K-001900-016548-027926-044199_0_2_0_2_90_000_200.png,156,249,203,128,1899
K-001900-016548-027926-044199_0_2_0_2_90_000_200.png,595,140,233,223,16547
K-001900-016548-027926-044199_0_2_0_2_90_000_200.png,135,665,266,476,27925
K-001900-016548-027926-044199_0_2_0_2_90_000_200.png,579,864,286,146,44198
K-001900-016548-029345-033208_0_2_0_2_70_000_200.png,687,805,133,210,1899
K-001900-016548-029345-033208_0_2_0_2_70_000_200.png,140,819,239,241,16547
K-001900-016548-029345-033208_0_2_0_2_70_000_200.png,584,135,277,407,29344
K-001900-016548-029345-033208_0_2_0_2_70_000_200.png,114,273,203,196,33207
K-001900-016548-029345-044199_0_2_0_2_75_000_200.png,159,258,128,200,1899
K-001900-016548-029345-044199_0_2_0_2_90_000_200.png,178,268,132,199,1899
K-001900-016548-029345-044199_0_2_0_2_75_000_200.png,574,232,235,226,16547
K-001900-016548-029345-044199_0_2_0_2_90_000_200.png,601,243,240,227,16547
K-001900-016548-029345-044199_0_2_0_2_75_000_200.png,92,708,289,446,29344
K-001900-016548-029345-044199_0_2_0_2_90_000_200.png,129,750,281,442,29344
K-001900-016548-029345-044199_0_2_0_2_75_000_200.png,638,806,161,288,44198
K-001900-016548-029345-044199_0_2_0_2_90_000_200.png,663,839,164,279,44198
K-001900-016548-031705-033208_0_2_0_2_90_000_200.png,106,271,204,123,1899
K-001900-016548-031705-033208_0_2_0_2_90_000_200.png,588,260,240,224,16547
K-001900-016548-031705-033208_0_2_0_2_90_000_200.png,172,685,249,448,31704
K-001900-016548-031705-033208_0_2_0_2_90_000_200.png,640,878,209,201,33207
K-001900-016548-033009-033208_0_2_0_2_90_000_200.png,152,255,199,158,1899
K-001900-016548-033009-033208_0_2_0_2_90_000_200.png,632,127,239,230,16547
K-001900-016548-033009-033208_0_2_0_2_90_000_200.png,50,825,356,229,33008
K-001900-016548-033009-033208_0_2_0_2_90_000_200.png,641,805,211,202,33207
K-001900-016548-033009-044199_0_2_0_2_75_000_200.png,121,258,198,151,1899
K-001900-016548-033009-044199_0_2_0_2_90_000_200.png,139,270,197,149,1899
K-001900-016548-033009-044199_0_2_0_2_75_000_200.png,631,112,227,224,16547
K-001900-016548-033009-044199_0_2_0_2_90_000_200.png,659,112,237,228,16547
K-001900-016548-033009-044199_0_2_0_2_75_000_200.png,70,744,335,305,33008
K-001900-016548-033009-044199_0_2_0_2_90_000_200.png,104,799,328,294,33008
K-001900-016548-033009-044199_0_2_0_2_75_000_200.png,593,792,257,248,44198
K-001900-016548-033009-044199_0_2_0_2_90_000_200.png,626,832,250,239,44198
K-001900-016551-018110-027926_0_2_0_2_70_000_200.png,630,894,212,135,1899
K-001900-016551-018110-027926_0_2_0_2_90_000_200.png,157,249,203,127,1899
K-001900-016551-018110-027926_0_2_0_2_70_000_200.png,23,748,326,485,16550
K-001900-016551-018110-027926_0_2_0_2_90_000_200.png,642,20,317,468,16550
K-001900-016551-018110-027926_0_2_0_2_70_000_200.png,638,273,305,282,18109
K-001900-016551-018110-027926_0_2_0_2_90_000_200.png,49,741,306,289,18109
K-001900-016551-018110-027926_0_2_0_2_70_000_200.png,144,143,261,459,27925
K-001900-016551-018110-027926_0_2_0_2_90_000_200.png,601,670,251,488,27925
K-001900-016551-018110-029345_0_2_0_2_70_000_200.png,685,808,129,208,1899
K-001900-016551-018110-029345_0_2_0_2_75_000_200.png,162,256,128,199,1899
K-001900-016551-018110-029345_0_2_0_2_70_000_200.png,98,709,367,463,16550
K-001900-016551-018110-029345_0_2_0_2_75_000_200.png,503,72,355,424,16550
K-001900-016551-018110-029345_0_2_0_2_70_000_200.png,614,247,297,293,18109
K-001900-016551-018110-029345_0_2_0_2_75_000_200.png,45,721,308,302,18109
K-001900-016551-018110-029345_0_2_0_2_70_000_200.png,117,165,309,403,29344
K-001900-016551-018110-029345_0_2_0_2_75_000_200.png,550,678,327,431,29344
K-001900-016551-018110-033009_0_2_0_2_75_000_200.png,135,245,189,163,1899
K-001900-016551-018110-033009_0_2_0_2_75_000_200.png,581,44,272,471,16550
K-001900-016551-018110-033009_0_2_0_2_75_000_200.png,45,744,308,300,18109
K-001900-016551-018110-033009_0_2_0_2_75_000_200.png,521,792,381,211,33008
K-001900-016551-019607-021026_0_2_0_2_75_000_200.png,587,829,204,162,1899
K-001900-016551-019607-021026_0_2_0_2_75_000_200.png,545,78,278,473,16550
K-001900-016551-019607-021026_0_2_0_2_75_000_200.png,136,213,153,152,19606
K-001900-016551-019607-021026_0_2_0_2_75_000_200.png,91,832,182,179,21025
K-001900-016551-019607-029451_0_2_0_2_70_000_200.png,643,845,188,190,1899
K-001900-016551-019607-029451_0_2_0_2_90_000_200.png,167,247,184,183,1899
K-001900-016551-019607-029451_0_2_0_2_70_000_200.png,42,637,296,495,16550
K-001900-016551-019607-029451_0_2_0_2_90_000_200.png,655,122,292,486,16550
K-001900-016551-019607-029451_0_2_0_2_70_000_200.png,656,287,155,150,19606
K-001900-016551-019607-029451_0_2_0_2_90_000_200.png,177,879,157,155,19606
K-001900-016551-019607-029451_0_2_0_2_70_000_200.png,109,219,389,262,29450
K-001900-016551-019607-029451_0_2_0_2_90_000_200.png,504,814,399,271,29450
K-001900-016551-019607-031705_0_2_0_2_90_000_200.png,185,254,164,189,1899
K-001900-016551-019607-031705_0_2_0_2_90_000_200.png,598,104,302,473,16550
K-001900-016551-019607-031705_0_2_0_2_90_000_200.png,175,895,158,153,19606
K-001900-016551-019607-031705_0_2_0_2_90_000_200.png,621,731,251,453,31704
K-001900-016551-021026-033208_0_2_0_2_90_000_200.png,608,899,211,138,1899
K-001900-016551-021026-033208_0_2_0_2_90_000_200.png,587,58,285,481,16550
K-001900-016551-021026-033208_0_2_0_2_90_000_200.png,125,865,182,178,21025
K-001900-016551-021026-033208_0_2_0_2_90_000_200.png,125,167,212,201,33207
K-001900-016551-021026-044199_0_2_0_2_75_000_200.png,580,866,213,146,1899
K-001900-016551-021026-044199_0_2_0_2_75_000_200.png,455,188,454,316,16550
K-001900-016551-021026-044199_0_2_0_2_75_000_200.png,90,832,183,180,21025
K-001900-016551-021026-044199_0_2_0_2_75_000_200.png,78,177,251,224,44198
K-001900-016551-021771-027926_0_2_0_2_70_000_200.png,629,892,213,135,1899
K-001900-016551-021771-027926_0_2_0_2_90_000_200.png,158,250,202,127,1899
K-001900-016551-021771-027926_0_2_0_2_70_000_200.png,39,768,358,465,16550
K-001900-016551-021771-027926_0_2_0_2_90_000_200.png,598,23,347,447,16550
K-001900-016551-021771-027926_0_2_0_2_70_000_200.png,642,312,190,180,21770
K-001900-016551-021771-027926_0_2_0_2_90_000_200.png,158,811,192,188,21770
K-001900-016551-021771-027926_0_2_0_2_70_000_200.png,143,144,260,459,27925
K-001900-016551-021771-027926_0_2_0_2_90_000_200.png,601,672,255,487,27925
K-001900-016551-021771-031705_0_2_0_2_90_000_200.png,141,270,202,147,1899
K-001900-016551-021771-031705_0_2_0_2_90_000_200.png,600,1,304,467,16550
K-001900-016551-021771-031705_0_2_0_2_90_000_200.png,126,845,192,185,21770
K-001900-016551-021771-031705_0_2_0_2_90_000_200.png,636,726,250,451,31704
K-001900-016551-021771-033009_0_2_0_2_70_000_200.png,643,854,205,174,1899
K-001900-016551-021771-033009_0_2_0_2_75_000_200.png,135,245,188,163,1899
K-001900-016551-021771-033009_0_2_0_2_70_000_200.png,97,658,308,493,16550
K-001900-016551-021771-033009_0_2_0_2_75_000_200.png,561,95,286,465,16550
K-001900-016551-021771-033009_0_2_0_2_70_000_200.png,639,316,189,181,21770
K-001900-016551-021771-033009_0_2_0_2_75_000_200.png,129,767,193,190,21770
K-001900-016551-021771-033009_0_2_0_2_70_000_200.png,86,257,367,209,33008
K-001900-016551-021771-033009_0_2_0_2_75_000_200.png,521,791,381,210,33008
K-001900-016551-024850-027926_0_2_0_2_70_000_200.png,631,893,210,133,1899
K-001900-016551-024850-027926_0_2_0_2_70_000_200.png,29,762,412,419,16550
K-001900-016551-024850-027926_0_2_0_2_70_000_200.png,636,274,178,276,24849
K-001900-016551-024850-027926_0_2_0_2_70_000_200.png,146,143,257,456,27925
K-001900-016551-024850-029345_0_2_0_2_75_000_200.png,163,257,126,201,1899
K-001900-016551-024850-029345_0_2_0_2_75_000_200.png,541,101,276,465,16550
K-001900-016551-024850-029345_0_2_0_2_75_000_200.png,61,857,302,168,24849
K-001900-016551-024850-029345_0_2_0_2_75_000_200.png,587,675,286,453,29344
K-001900-016551-024850-029451_0_2_0_2_75_000_200.png,138,219,200,150,1899
K-001900-016551-024850-029451_0_2_0_2_75_000_200.png,617,43,278,464,16550
K-001900-016551-024850-029451_0_2_0_2_75_000_200.png,119,738,196,285,24849
K-001900-016551-024850-029451_0_2_0_2_75_000_200.png,522,805,421,231,29450
K-001900-016551-024850-033009_0_2_0_2_75_000_200.png,136,246,187,161,1899
K-001900-016551-024850-033009_0_2_0_2_75_000_200.png,587,55,273,466,16550
K-001900-016551-024850-033009_0_2_0_2_75_000_200.png,130,774,182,306,24849
K-001900-016551-024850-033009_0_2_0_2_75_000_200.png,520,791,380,209,33008
K-001900-016551-027926-033208_0_2_0_2_70_000_200.png,629,895,212,135,1899
K-001900-016551-027926-033208_0_2_0_2_70_000_200.png,99,693,300,499,16550
K-001900-016551-027926-033208_0_2_0_2_70_000_200.png,609,160,252,448,27925
K-001900-016551-027926-033208_0_2_0_2_70_000_200.png,177,269,208,200,33207
K-001900-016551-027926-044199_0_2_0_2_75_000_200.png,140,240,202,129,1899
K-001900-016551-027926-044199_0_2_0_2_90_000_200.png,156,248,202,128,1899
K-001900-016551-027926-044199_0_2_0_2_75_000_200.png,547,94,329,449,16550
K-001900-016551-027926-044199_0_2_0_2_90_000_200.png,578,114,333,451,16550
K-001900-016551-027926-044199_0_2_0_2_75_000_200.png,97,610,265,491,27925
K-001900-016551-027926-044199_0_2_0_2_90_000_200.png,133,665,268,476,27925
K-001900-016551-027926-044199_0_2_0_2_75_000_200.png,551,832,296,148,44198
K-001900-016551-027926-044199_0_2_0_2_90_000_200.png,577,865,286,146,44198
K-001900-016551-029345-033208_0_2_0_2_70_000_200.png,687,807,132,207,1899
K-001900-016551-029345-033208_0_2_0_2_90_000_200.png,178,269,130,200,1899
K-001900-016551-029345-033208_0_2_0_2_70_000_200.png,92,594,326,476,16550
K-001900-016551-029345-033208_0_2_0_2_90_000_200.png,576,189,317,460,16550
K-001900-016551-029345-033208_0_2_0_2_70_000_200.png,585,132,274,409,29344
K-001900-016551-029345-033208_0_2_0_2_90_000_200.png,128,751,284,441,29344
K-001900-016551-029345-033208_0_2_0_2_70_000_200.png,113,273,204,196,33207
K-001900-016551-029345-033208_0_2_0_2_90_000_200.png,683,835,212,202,33207
K-001900-016551-029345-044199_0_2_0_2_70_000_200.png,688,806,129,208,1899
K-001900-016551-029345-044199_0_2_0_2_90_000_200.png,179,268,131,201,1899
K-001900-016551-029345-044199_0_2_0_2_70_000_200.png,122,661,300,495,16550
K-001900-016551-029345-044199_0_2_0_2_90_000_200.png,575,105,290,475,16550
K-001900-016551-029345-044199_0_2_0_2_70_000_200.png,589,130,269,413,29344
K-001900-016551-029345-044199_0_2_0_2_90_000_200.png,130,748,278,444,29344
K-001900-016551-029345-044199_0_2_0_2_70_000_200.png,169,200,172,268,44198
K-001900-016551-029345-044199_0_2_0_2_90_000_200.png,664,837,161,281,44198
K-001900-016551-029451-033208_0_2_0_2_70_000_200.png,643,845,189,190,1899
K-001900-016551-029451-033208_0_2_0_2_70_000_200.png,44,725,291,508,16550
K-001900-016551-029451-033208_0_2_0_2_70_000_200.png,514,243,405,221,29450
K-001900-016551-029451-033208_0_2_0_2_70_000_200.png,185,268,203,193,33207
K-001900-016551-029451-044199_0_2_0_2_75_000_200.png,149,241,181,182,1899
K-001900-016551-029451-044199_0_2_0_2_90_000_200.png,168,247,184,183,1899
K-001900-016551-029451-044199_0_2_0_2_75_000_200.png,518,121,303,458,16550
K-001900-016551-029451-044199_0_2_0_2_90_000_200.png,542,135,314,468,16550
K-001900-016551-029451-044199_0_2_0_2_75_000_200.png,33,803,424,224,29450
K-001900-016551-029451-044199_0_2_0_2_90_000_200.png,74,843,412,218,29450
K-001900-016551-029451-044199_0_2_0_2_75_000_200.png,598,782,215,273,44198
K-001900-016551-029451-044199_0_2_0_2_90_000_200.png,625,813,209,270,44198
K-001900-016551-031705-033208_0_2_0_2_70_000_200.png,682,879,211,134,1899
K-001900-016551-031705-033208_0_2_0_2_70_000_200.png,140,680,296,492,16550
K-001900-016551-031705-033208_0_2_0_2_70_000_200.png,570,177,250,416,31704
K-001900-016551-031705-033208_0_2_0_2_70_000_200.png,156,236,206,196,33207
K-001900-016551-031705-044199_0_2_0_2_70_000_200.png,680,879,213,136,1899
K-001900-016551-031705-044199_0_2_0_2_90_000_200.png,106,270,204,123,1899
K-001900-016551-031705-044199_0_2_0_2_70_000_200.png,64,670,317,485,16550
K-001900-016551-031705-044199_0_2_0_2_90_000_200.png,617,102,296,472,16550
K-001900-016551-031705-044199_0_2_0_2_70_000_200.png,569,177,252,415,31704
K-001900-016551-031705-044199_0_2_0_2_90_000_200.png,171,679,249,452,31704
K-001900-016551-031705-044199_0_2_0_2_70_000_200.png,207,232,155,270,44198
K-001900-016551-031705-044199_0_2_0_2_90_000_200.png,635,800,159,278,44198
K-001900-016551-033009-044199_0_2_0_2_75_000_200.png,121,259,198,150,1899
K-001900-016551-033009-044199_0_2_0_2_90_000_200.png,139,271,197,150,1899
K-001900-016551-033009-044199_0_2_0_2_75_000_200.png,572,106,295,460,16550
K-001900-016551-033009-044199_0_2_0_2_90_000_200.png,605,117,296,472,16550
K-001900-016551-033009-044199_0_2_0_2_75_000_200.png,71,744,334,302,33008
K-001900-016551-033009-044199_0_2_0_2_90_000_200.png,104,797,328,295,33008
K-001900-016551-033009-044199_0_2_0_2_75_000_200.png,594,792,256,249,44198
K-001900-016551-033009-044199_0_2_0_2_90_000_200.png,625,831,248,239,44198
K-002483-003743-004378-012778_0_2_0_2_70_000_200.png,100,691,213,490,2482
K-002483-003743-004378-012778_0_2_0_2_90_000_200.png,631,31,202,483,2482
K-002483-003743-004378-012778_0_2_0_2_70_000_200.png,485,151,312,302,3742
K-002483-003743-004378-012778_0_2_0_2_90_000_200.png,129,802,329,316,3742
K-002483-003743-004378-012778_0_2_0_2_70_000_200.png,136,108,221,435,4377
K-002483-003743-004378-012778_0_2_0_2_90_000_200.png,588,702,227,452,4377
K-002483-003743-004378-012778_0_2_0_2_70_000_200.png,556,569,302,528,12777
K-002483-003743-004378-012778_0_2_0_2_90_000_200.png,89,108,304,511,12777
K-002483-003743-004378-019552_0_2_0_2_90_000_200.png,629,31,201,482,2482
K-002483-003743-004378-019552_0_2_0_2_90_000_200.png,129,802,329,316,3742
K-002483-003743-004378-019552_0_2_0_2_90_000_200.png,590,702,225,450,4377
K-002483-003743-004378-019552_0_2_0_2_90_000_200.png,128,69,331,484,19551
K-002483-003743-004378-022627_0_2_0_2_70_000_200.png,96,692,215,490,2482
K-002483-003743-004378-022627_0_2_0_2_70_000_200.png,484,151,315,302,3742
K-002483-003743-004378-022627_0_2_0_2_70_000_200.png,136,104,221,441,4377
K-002483-003743-004378-022627_0_2_0_2_70_000_200.png,524,605,314,495,22626
K-002483-003743-004378-023223_0_2_0_2_75_000_200.png,621,77,196,458,2482
K-002483-003743-004378-023223_0_2_0_2_75_000_200.png,131,813,337,331,3742
K-002483-003743-004378-023223_0_2_0_2_75_000_200.png,595,705,234,465,4377
K-002483-003743-004378-023223_0_2_0_2_75_000_200.png,129,101,291,508,23222
K-002483-003743-005886-006192_0_2_0_2_70_000_200.png,51,683,283,455,2482
K-002483-003743-005886-006192_0_2_0_2_70_000_200.png,535,151,319,307,3742
K-002483-003743-005886-006192_0_2_0_2_70_000_200.png,98,65,245,482,5885
K-002483-003743-005886-006192_0_2_0_2_70_000_200.png,411,704,501,351,6191
K-002483-003743-005886-012778_0_2_0_2_70_000_200.png,52,683,282,453,2482
K-002483-003743-005886-012778_0_2_0_2_70_000_200.png,535,152,319,306,3742
K-002483-003743-005886-012778_0_2_0_2_70_000_200.png,99,65,243,481,5885
K-002483-003743-005886-012778_0_2_0_2_70_000_200.png,471,654,404,467,12777
K-002483-003743-005886-022627_0_2_0_2_70_000_200.png,51,681,282,456,2482
K-002483-003743-005886-022627_0_2_0_2_70_000_200.png,535,152,319,307,3742
